id,editionNumber,year
9046765182011,34,2018
904676521995,29,2015
904676551998,23,2012
904676511994,34,2018
9046765202013,35,2018
90467668-S2017,34,2018
904676642013,28,2015
904676672016,28,2015
904676742017,33,2017
904677042013,34,2018
904677082017,35,2018
904677062015,34,2018
904677072016,23,2012
904677092018,32,2017
904677052014,35,2018
904677022011,34,2018
904677032012,11,2001
9046770102019,34,2018
904677012010,35,2018
9046771282001,34,2018
9046771402012,30,2016
9046771251997,26,2014
9046771422015,34,2018
9046771452017,26,2014
9046771392011,25,2013
9046771422014,26,2014
9046771432015,28,2015
9046771462018,35,2018
9046771372009,34,2018
9046771402013,35,2018
904677222018,31,2016
904677212017,34,2018
904677312006,30,2016
904677642014,29,2015
9046778182016,51,2007
9046778202018,53,2009
9046778112009,54,2010
9046778142012,55,2011
9046778172015,56,2012
9046778132011,57,2013
9046778162014,104,2016
9046778192017,56,2012
9046778152013,74,2014
9046778102008,54,2010
904677892007,51,2007
9046778122010,57,2013
904677882006,57,2013
9046779112002,53,2008
904677921994,52,2008
904677961998,51,2007
904677982000,69,2014
904677931995,54,2010
9046779132003,52,2008
9046779182005,93,2016
9046779342016,53,2009
9046779312013,51,2007
9046779352017,126,2018
9046779142003,109,2017
9046780112018,78,2014
904678262018,84,2015
9046783472015,51,2007
9046784102008,54,2010
9046784162014,119,2018
9046784172016,56,2012
904678431999,54,2010
904678520172017,16,2018
904678520182018,6,2008
904678622014,16,2018
9046787142018,3,2005
904678742008,16,2018
904678992018,16,2018
904678952014,16,2018
904678972016,2,2004
904678912005,16,2018
904678982017,2007,2007
904678912009,2014,2014
904678922011,1,2012
9046790562019,4,2015
9046790382014,5,2007
9046790522018,9,2011
90467911552019,15,2017
90467911422017,14,2016
90467911382017,2,2004
9046791812011,8,2010
9046791792009,15,2017
90467911462018,14,2016
9046791782008,16,2018
90467911322017,8,2010
9046791862012,6,2008
9046791812010,14,2016
9046792212011,15,2017
9046792242014,12,2014
9046792182008,11,2013
904679432011,6,2008
904679422010,9,2011
904679472015,7,2009
904679412009,7,2009
904679482016,12,2014
9046795282013,16,2018
9046795292014,10,2012
9046795302015,14,2016
9046795222007,11,2013
9046795202005,18,2009
9046795212006,23,2014
9046795242009,22,2013
9046795272012,27,2018
9046795312016,9,2000
9046797502001,20,2011
9046797632014,27,2018
9046797642015,12,2003
9046797441995,23,2014
9046797381989,10,2001
9046797652016,21,2012
9046797371988,17,2008
9046797331984,22,2013
9046797532004,13,2004
9046797361987,13,2016
9046797492000,14,2017
9046797622013,10,2013
9046797512002,14,2017
9046797582009,26,2018
9046797431994,21,2013
9046797562007,22,2014
9046797662017,3,2013
9046797612012,4,2017
9046797311982,2,2015
9046797602011,10,2017
9046797572008,1,2008
9046797391990,10,2017
9046797481999,2,2009
9046797451996,2,2009
9046797411992,1,2008
9046797461997,3,2010
9046797471998,4,2011
9046797341985,2,2009
9046797592010,8,2015
9046797522003,4,2011
9046797421993,11,2018
9046797672018,2,2009
9046797542005,3,2010
9046797552006,11,2018
9046797351986,2,2009
9046797682019,1,2008
9046797231974,3,2010
9046797401991,2,2009
9046801151990,11,2018
9046801672007,1,2008
9046801482003,2,2009
9046801442002,1,2008
9046801422002,3,2010
9046802242014,4,2014
9046802142004,4,2014
904680382016,7,2019
904680392017,6,2018
9046803102018,6,2018
904680372015,6,2018
904680362014,6,2018
904680322010,3,2015
9046803112019,6,2018
904680352013,6,2018
904680422012,5,2017
904680620072007,5,2017
904680619991999,6,2018
904680619981998,6,2018
904680620012001,6,2018
904680620022002,3,2015
9046807282012,3,2015
9046807101998,6,2018
9046807312015,6,2018
9046808352010,5,2017
9046808192002,7,2019
9046808282007,6,2018
9046808432014,3,2015
9046808302008,7,2019
9046808322009,6,2018
9046808152000,6,2018
9046808382012,6,2018
9046808202003,6,2018
9046808111998,7,2019
9046808372011,6,2018
9046808442015,7,2019
9046808522019,4,2016
9046808262006,5,2017
9046808232004,5,2017
904680952015,6,2018
904680962016,6,2018
904680912011,5,2017
904680972017,6,2018
9046811252017,6,2018
9046811262018,4,2016
9046811132005,5,2017
9046811222014,4,2016
9046811122004,6,2018
9046811242016,4,2016
9046811232015,7,2019
9046811152007,6,2018
9046811182010,6,2018
9046811202012,4,2016
9046811142006,6,2018
9046811212013,5,2017
904681171999,6,2018
904681131995,5,2017
9046811192011,5,2017
9046811102002,4,2016
904681192001,6,2018
9046811112003,6,2018
9046811162008,6,2018
904681161998,7,2019
904681182000,5,2017
9046811172009,6,2018
9046812491994,4,2016
90468122112013,6,2018
90468122282015,7,2019
90468122572017,4,2016
90468121842011,4,2016
90468122692018,5,2017
90468121912011,6,2018
90468121062001,5,2017
90468122402016,6,2018
90468121682009,4,2016
90468122522017,5,2017
90468122582017,7,2019
90468122382016,6,2018
90468122082013,5,2017
90468122172014,6,2018
90468122422016,5,2017
90468122232014,5,2017
9046813202013,5,2017
9046815252017,6,2018
904681652010,4,2016
9046818442014,6,2018
9046818332003,5,2017
9046818412011,6,2018
9046818462016,6,2018
9046819322018,7,2019
9046819292015,6,2018
9046819302016,5,2017
9046819312017,6,2018
9046819242010,4,2016
9046819282014,6,2018
9046819262012,6,2018
9046819202006,5,2017
9046819192005,7,2019
9046819332018,6,2018
9046819272013,6,2018
9046819182004,6,2018
9046819252011,5,2017
9046819222008,6,2018
9046819212007,6,2018
9046819232009,6,2018
9046820272017,3,2015
9046820232013,7,2019
9046820152005,7,2019
9046820202010,6,2018
904682051995,5,2017
9046820242014,6,2018
9046820252015,4,2016
9046822182010,6,2018
9046822262018,6,2018
9046822222014,6,2018
9046824512013,6,2018
9046824502012,5,2017
9046824562018,6,2018
9046824522014,7,2019
9046824432005,6,2018
9046824432004,6,2018
9046824542016,6,2018
9046824462007,6,2018
904682562010,6,2018
9046825142018,6,2018
904682592013,6,2018
904682512005,5,2017
9046825102014,6,2018
904682552009,4,2016
9046825112015,5,2017
904682672015,6,2018
904682662014,6,2018
9046827322018,6,2018
9046827252011,6,2018
9046827152001,6,2018
9046828172007,5,2017
90468301092018,5,2017
9046830332009,5,2017
9046830342010,6,2018
9046830272003,5,2017
9046830992017,6,2018
90468301042017,6,2018
9046830552013,6,2018
9046830962017,6,2018
9046830932016,6,2018
90468301062017,1,2013
90468301202019,6,2018
9046830482013,6,2018
9046830352011,6,2018
9046830322008,6,2018
9046830662014,6,2018
9046830712014,6,2018
9046830312007,7,2019
9046830912016,4,2016
9046830622014,6,2018
90468301112018,6,2018
9046830292005,7,2019
9046830692014,6,2018
90468301152018,6,2018
9046830282004,7,2019
9046830822015,6,2018
9046830392012,7,2019
9046830492013,6,2018
90468301172018,5,2017
9046830902016,6,2018
904683112004,5,2017
9046831142018,6,2018
9046831142017,6,2018
904683122005,7,2019
9046831122015,6,2018
904683162009,7,2019
904683172010,5,2017
904683282017,5,2017
904683242016,4,2016
904683212014,6,2018
9046832142018,4,2016
9046834271998,6,2018
9046834281999,7,2019
9046834131982,5,2017
9046834292000,4,2016
9046834352006,5,2017
9046834452016,2,2014
9046834402011,6,2018
9046834342005,5,2017
9046834241995,6,2018
9046834111981,4,2016
9046834332004,6,2018
9046834302001,6,2018
9046834322003,4,2016
9046834131983,6,2018
9046834181989,6,2018
9046834141984,7,2019
9046834312002,6,2018
90468371212018,4,2016
90468371242018,7,2019
9046837712014,6,2018
9046837412010,3,2015
90468371152018,5,2017
9046837742014,3,2015
9046837422011,6,2018
90468371102017,4,2016
9046837942016,6,2018
9046837832015,5,2017
90468371002016,6,2018
90468371022016,6,2018
90468371062017,5,2017
9046838522018,7,2019
904683862005,5,2017
904684132007,6,2018
9046843152018,6,2018
9046843132016,6,2018
904684322005,7,2019
9046843102013,7,2019
9046843122015,3,2015
904684392012,7,2019
904684382011,7,2019
9046843142017,5,2017
904684332006,5,2017
904684312004,7,2019
9046843112014,7,2019
904684352008,6,2018
904684362009,7,2019
904684342007,7,2019
904684372010,5,2017
9046844182008,6,2018
904684582016,5,2017
904684532011,3,2015
9046845102018,6,2018
904684522010,6,2018
9046847162005,5,2017
9046847502018,6,2018
9046847352016,5,2017
9046847452017,4,2016
9046847382016,6,2018
9046847202009,6,2018
9046847572018,6,2018
9046847212010,5,2017
9046847262015,6,2018
9046847402016,5,2017
9046847332015,6,2018
9046847112000,6,2018
9046847152004,6,2018
904684761995,5,2017
9046847252014,5,2017
9046847552018,5,2017
9046847462017,3,2015
9046847492017,6,2018
9046847432017,5,2017
904684751994,5,2017
9046847232012,6,2018
9046847242013,6,2018
904684791998,6,2018
9046847412016,4,2016
9046847122001,6,2018
9046847482017,5,2017
9046847172006,5,2017
9046847222011,7,2019
904684771996,5,2017
9046847532018,4,2016
9046847302015,5,2017
904684741993,4,2016
9046847312015,6,2018
9046847282015,6,2018
9046847182007,6,2018
9046847582019,6,2018
9046847442017,7,2019
9046847512018,5,2017
9046847362016,6,2018
904684721991,6,2018
9046847422017,7,2019
904684781997,7,2019
9046847101999,5,2017
9046847142003,5,2017
9046847342016,6,2018
9046847562018,3,2015
9046848582010,4,2016
9046848632015,6,2018
9046848431995,6,2018
9046848522004,6,2018
9046848662018,6,2018
9046848552007,6,2018
9046848622014,6,2018
9046848572009,5,2017
9046848532005,6,2018
9046848642016,2,2014
9046848672019,7,2019
9046848512003,6,2018
9046848482000,6,2018
9046848461998,6,2018
9046848592011,5,2017
9046848652017,6,2018
9046848502002,6,2018
9046848562008,6,2018
9046848492001,2,2014
9046848612013,5,2017
9046848321984,4,2016
9046848602012,6,2018
9046848471999,5,2017
9046848542006,5,2017
9046848401992,6,2018
9046848421994,6,2018
9046848441996,6,2018
9046848351987,6,2018
9046848361988,6,2018
9046848451997,7,2019
9046848371989,6,2018
9046848331985,6,2018
9046848341986,4,2016
9046848411993,6,2018
9046848381990,5,2017
904684922009,6,2018
904684962013,3,2015
904684912009,5,2017
904684952012,6,2018
904684942011,5,2017
9046849112018,6,2018
9046850212012,7,2019
9046850162007,6,2018
904685071998,4,2016
9046850142005,6,2018
904685092000,6,2018
9046850192010,6,2018
9046850102001,3,2015
9046850272018,4,2016
9046850252016,6,2018
904685011992,6,2018
904685041995,3,2015
9046850152006,7,2019
9046851552016,6,2018
9046851642016,5,2017
9046851922019,6,2018
9046851372014,6,2018
9046851492015,7,2019
9046851432015,6,2018
9046851282012,6,2018
9046851932019,5,2017
9046851272011,6,2018
9046851732017,4,2016
9046851452015,7,2019
9046851672017,6,2018
9046851682017,5,2017
9046851912019,6,2018
9046851722017,4,2016
9046851762017,3,2015
9046851522015,6,2018
9046855242010,6,2018
9046855232009,4,2016
9046855262012,7,2019
9046855282014,6,2018
9046855152000,4,2016
9046855312017,6,2018
9046856472011,6,2018
9046856202004,7,2019
9046856542013,6,2018
9046856742018,6,2018
9046856612014,3,2015
9046856622015,6,2018
9046856572013,7,2019
9046856642015,4,2016
9046856702017,6,2018
9046858152009,6,2018
9046858242018,6,2018
9046859272008,6,2018
9046859322013,6,2018
9046859362017,6,2018
9046859332014,6,2018
9046859342015,5,2017
9046859372018,4,2016
9046859151996,7,2019
9046859292010,5,2017
9046859382019,6,2018
9046859352016,5,2017
9046859312012,6,2018
9046859252006,6,2018
9046859302011,6,2018
9046859232004,6,2018
9046859282009,4,2016
9046859262007,7,2019
9046859131994,1,2013
9046859242005,5,2017
9046859161997,6,2018
9046859202001,6,2018
9046859222003,5,2017
9046859212002,3,2015
9046859192000,6,2018
904686051991,6,2018
9046865281998,6,2018
9046863382008,5,2017
904686451975,6,2018
9046865402010,6,2018
9046865412011,1,2013
9046863422012,6,2018
9046866352005,6,2018
9046863402010,6,2018
9046866422012,7,2019
9046866372007,5,2017
9046863392009,6,2018
9046863332003,6,2018
9046864211991,5,2017
9046865382008,5,2017
9046865422012,7,2019
9046864151985,6,2018
9046867442014,6,2018
9046865312001,6,2018
9046866332003,6,2018
9046865261996,6,2018
9046865302000,7,2019
9046865332003,6,2018
9046867472017,6,2018
9046865372007,7,2019
9046867432013,6,2018
9046865291999,4,2016
9046864101980,6,2018
9046865322002,7,2019
9046864231993,7,2019
9046865392009,6,2018
9046867482018,6,2018
9046867452015,6,2018
9046865362006,6,2018
9046867462016,7,2019
9046863281998,7,2019
9046863342004,7,2019
9046865271997,6,2018
9046866271997,6,2018
9046865352005,6,2018
9046864221992,5,2017
9046866412011,6,2018
9046866322002,5,2017
9046864141984,6,2018
9046866382008,6,2018
9046865342004,7,2019
9046866342004,5,2017
9046866402010,4,2016
9046864131983,6,2018
9046864161986,6,2018
9046864121982,6,2018
9046863372007,6,2018
9046864251995,7,2019
9046863352005,7,2019
9046866302000,6,2018
9046866392009,6,2018
9046866362006,4,2016
9046863312001,7,2019
9046867492019,6,2018
9046868692017,6,2018
9046868402013,3,2015
9046868832017,6,2018
9046868792017,5,2017
9046868382011,7,2019
9046868362009,5,2017
9046868392012,6,2018
90468681142018,5,2017
90468681212019,6,2018
9046868332007,6,2018
9046868412014,5,2017
9046868712017,4,2016
9046868422015,6,2018
9046868912018,6,2018
9046868562016,6,2018
9046868532016,6,2018
9046868372010,6,2018
9046868862017,6,2018
9046868482016,6,2018
9046868632016,6,2018
90468681192019,5,2017
90468681022018,6,2018
9046868342008,6,2018
9046868972018,6,2018
9046868992018,5,2017
9046868952018,6,2018
90468681132018,5,2017
90468681152019,6,2018
9046868802017,6,2018
9046868592016,4,2016
90468681122018,7,2019
90468681182019,6,2018
9046868352008,7,2019
9046868852017,6,2018
9046868462016,7,2019
9046868962018,6,2018
9046869552015,6,2018
9046870422012,5,2017
9046870302000,3,2015
9046870271997,6,2018
9046870412011,5,2017
9046870352005,6,2018
904687091979,7,2019
9046870332003,6,2018
9046870211991,7,2019
9046870442014,5,2017
9046870322002,5,2017
9046870362006,6,2018
9046871182014,5,2017
90468741732009,6,2018
9046874741995,6,2018
90468741742010,6,2018
90468741642005,7,2019
90468742062014,6,2018
9046874431990,7,2019
90468742502017,6,2018
904687542013,7,2019
904687582017,6,2018
904687592018,6,2018
904687552014,4,2016
904687562015,6,2018
904687522011,6,2018
9046876211996,4,2016
904687671982,7,2019
9046876141989,6,2018
904687641979,7,2019
9046876181993,4,2016
9046876111986,6,2018
904687651980,5,2017
904687661981,5,2017
9046876191994,4,2016
9046876171992,6,2018
9046876131988,4,2016
904687611976,6,2018
9046876332008,6,2018
9046876161991,6,2018
9046876302005,4,2016
9046876101985,4,2016
904687621977,6,2018
904687691984,7,2019
9046876121987,4,2016
904687631978,6,2018
9046876151990,6,2018
9046876231998,6,2018
9046876201995,5,2017
9046876312006,3,2015
9046876221997,6,2018
904687681983,5,2017
9046876241999,7,2019
9046876422017,3,2015
9046876382013,6,2018
9046877742018,5,2017
9046877552016,7,2019
9046877582016,4,2016
9046877372013,5,2017
9046877362012,6,2018
9046877382014,6,2018
9046877292005,6,2018
9046877702018,6,2018
9046877762018,6,2018
9046877221998,5,2017
9046877712018,6,2018
9046877332009,5,2017
9046877352011,5,2017
9046877282004,4,2016
9046877342010,6,2018
9046877452014,6,2018
9046877462015,6,2018
9046877312007,6,2018
9046877322008,6,2018
9046877482015,4,2016
9046877242000,6,2018
9046877542016,6,2018
9046879102004,5,2017
9046879302018,6,2018
9046879192012,6,2018
904687992003,7,2019
9046879252015,7,2019
9046879182012,5,2017
9046879142008,5,2017
9046879312018,6,2018
9046879162010,7,2019
9046879112005,7,2019
9046879212013,6,2018
9046879202013,5,2017
9046879152009,6,2018
9046879172011,7,2019
9046881172014,6,2018
9046882321990,4,2016
9046882371995,6,2018
9046883322014,5,2017
9046883362018,6,2018
9046883332015,6,2018
9046883342016,4,2016
9046883212003,5,2017
9046883372019,4,2016
9046883232005,2,2014
9046883352017,7,2019
9046883292011,7,2019
9046883272009,6,2018
9046883302012,3,2015
9046883101992,6,2018
9046883312013,6,2018
904688420142014,6,2018
904688420132013,4,2016
904688420122012,5,2017
904688420112011,4,2016
904688420152015,6,2018
904688512010,6,2018
9046886102006,4,2016
9046886152010,5,2017
9046886182013,4,2016
9046886112007,6,2018
904688672003,5,2017
9046887722011,4,2016
9046888302008,6,2018
9046890532007,5,2017
9046890522006,7,2019
9046890652019,5,2017
9046890451999,7,2019
9046890512005,4,2016
9046890552009,4,2016
9046890502004,6,2018
9046890572011,6,2018
9046890592013,5,2017
9046890542008,7,2019
9046890562010,5,2017
9046890582012,6,2018
9046890492003,3,2015
9046890642018,6,2018
9046890472001,5,2017
9046891502013,7,2019
904689212016,5,2017
904689222017,6,2018
9046893772018,7,2019
9046893752016,6,2018
9046893762017,7,2019
9046893562012,6,2018
9046893782019,6,2018
9046893352007,5,2017
9046893682014,6,2018
9046893742015,6,2018
9046893262005,6,2018
9046893702014,6,2018
9046893572012,4,2016
9046893712014,5,2017
9046893232004,6,2018
9046893582012,6,2018
9046893522011,7,2019
9046893732014,6,2018
9046893722014,5,2017
9046893542011,6,2018
9046893162002,6,2018
9046893212003,6,2018
9046893532011,7,2019
9046893382008,5,2017
9046893372008,6,2018
9046893432009,6,2018
904689420162016,6,2018
904689420102010,5,2017
904689420052005,5,2017
904689420142014,7,2019
904689420172017,6,2018
904689420062006,7,2019
904689420082008,5,2017
904689420152015,7,2019
904689420112011,7,2019
904689420122012,6,2018
904689420132013,6,2018
904689420092009,6,2018
904689420072007,7,2019
904689420042004,5,2017
904689821991,7,2019
9046900292012,6,2018
9046900312014,6,2018
9046900302013,4,2016
9046900352018,4,2016
9046900282011,5,2017
9046900332016,5,2017
9046900272010,7,2019
9046900322015,6,2018
9046900342017,6,2018
904690192015,7,2019
