Paper,JournalVolume
1309365,9047588102018
1309387,9047588102018
1309442,9047588102018
1309533,904758892017
1309556,9047588102018
1309631,9047588102018
1309701,9047588102018
1309719,9047588102018
1309759,904758892017
1309835,904758892017
1310024,904758882016
1310035,9047588102018
1310047,9047588102018
1310050,904758892017
1310053,9047588102018
1310082,9047588102018
1310398,9047588102018
1310420,9047588102018
1310452,9047588102018
1311410,9047590112010
1311504,9047591102018
1311536,904759192017
1311538,904759182016
1311571,9047591102018
1311591,9047591102018
1311606,9047591112019
1311613,9047591102018
1311647,9047591102018
1311655,9047591102018
1311690,904759192017
1311693,904759192017
1311761,904759182016
1312038,9047592432016
1312085,9047592202004
1312191,9047592412015
1312200,9047592292009
1312285,9047592482018
1312341,9047592402014
1312437,9047592332011
1312438,9047592362012
1312504,9047592472018
1312513,9047592382013
1312525,9047592452017
1312649,9047592132001
1312686,9047592422015
1312882,9047592412015
1312945,9047592262007
1312947,9047592482018
1313025,9047592482018
1313038,9047592452017
1313107,9047592482018
1313134,9047592482018
1313151,9047592472018
1313229,9047593222004
1313244,9047593262008
1313257,9047593151997
1313277,9047593262008
1313340,9047593202002
1313376,9047593472016
1313448,9047593532016
1313504,9047593222004
1313590,9047593252007
1313591,9047593101992
1313618,9047593322014
1313690,9047593672017
1313707,9047593552016
1313752,9047593202002
1313754,9047593282010
1313782,9047593171999
1313811,9047593101992
1314066,9047593212003
1314139,9047593202002
1314143,9047593232005
1314160,9047593752018
1314192,9047593131995
1314211,9047593242006
1314231,9047593532016
1314232,9047593302012
1314311,9047593232005
1314334,9047593182000
1314350,9047593232005
1314354,9047593212003
1314392,9047593302012
1314396,9047593171999
1314421,9047593602017
1314439,9047593602017
1314461,904759351987
1314471,9047593262008
1314502,9047593792018
1314529,9047593552016
1314533,9047593722018
1314538,9047593242006
1314544,9047593312013
1314589,9047593272009
1314621,9047593372015
1314696,9047593171999
1314704,9047593642017
1314763,9047593262008
1314766,9047593151997
1314980,9047593322014
1315036,9047593131995
1315115,9047593161998
1315134,9047593302012
1315198,9047593772018
1315333,9047593302012
1315338,9047593282010
1315341,9047593202002
1315473,9047593192001
1315513,9047593171999
1315580,9047593101992
1315642,9047593182000
1315661,9047593222004
1315716,9047593252007
1315746,9047593602017
1315767,9047593552016
1315783,9047593242006
1315831,9047593322014
1315869,9047593212003
1315898,9047593582017
1316007,9047593282010
1316026,9047593582017
1316102,904759412004
1316124,904759432006
1316129,9047594112014
1316141,904759452008
1316152,904759462009
1316196,9047594122015
1316198,9047594152018
1316226,9047594142017
1316275,9047594122015
1316282,9047594152018
1316323,9047594142017
1316342,904759432006
1316358,9047594132016
1316365,9047594152018
1316492,904759522010
1316551,904759562014
1316613,9047596212014
1316655,9047596182011
1316706,9047596152008
1316735,9047596252018
1316743,9047596242017
1316764,9047596242017
1316770,9047596232016
1316834,9047596182011
1316835,9047596172010
1316857,9047596172010
1316869,9047596212014
1316925,9047596202013
1316948,9047596262019
1317052,9047596152008
1317060,9047596172010
1317093,9047596202013
1317102,9047596242017
1317111,9047596222015
1317117,9047596152008
1317133,9047596212014
1317135,9047596222015
1317170,9047596162009
1317185,9047596172010
1317207,9047596122005
1317287,9047596222015
1317318,9047596232016
1317333,9047596122005
1317347,9047596192012
1317360,9047596242017
1317386,9047596192012
1317390,9047596212014
1317439,9047596162009
1317440,9047596202013
1317492,9047596172010
1317501,9047596212014
1317529,9047596202013
1317575,9047596162009
1317611,9047596172010
1317642,9047596232016
1317700,9047596252018
1317712,9047596222015
1317737,9047596182011
1317760,9047596222015
1317786,9047596192012
1317797,9047596162009
1317803,9047596212014
1317811,9047596142007
1317824,9047596222015
1317848,9047596242017
1317879,9047596252018
1317932,9047596222015
1317950,9047596222015
1317970,9047596242017
1318015,9047596252018
1318070,9047596172010
1318096,9047596142007
1318100,9047596192012
1318119,9047596162009
1318154,9047596252018
1318173,9047596112004
1318197,9047596202013
1318223,9047596242017
1318236,9047596222015
1318245,9047596222015
1318250,9047596262019
1318255,9047596222015
1318382,9047596162009
1318388,9047596202013
1318402,9047596232016
1318403,9047596172010
1318410,9047596142007
1318425,9047596132006
1318470,9047596242017
1318482,9047596162009
1318492,9047596242017
1318595,9047596142007
1318633,9047596202013
1318652,9047596182011
1318733,9047596142007
1318753,9047596192012
1318758,9047596202013
1318782,9047596162009
1318883,9047596252018
1318896,9047596252018
1318949,9047596182011
1318952,9047596142007
1319058,9047596192012
1319088,9047596212014
1319102,9047596232016
1319104,9047596162009
1319189,9047596182011
1319248,9047596242017
1319266,9047596232016
1319291,9047596182011
1319300,9047596162009
1319342,9047596202013
1319363,9047596232016
1319376,9047596182011
1319413,9047596122005
1319437,9047596162009
1319445,9047596172010
1319502,9047596182011
1319512,9047596182011
1319635,9047596232016
1319653,9047596222015
1319746,9047596222015
1319776,9047596232016
1319793,9047596182011
1319852,9047596142007
1319854,9047596212014
1319907,9047596162009
1319933,9047596252018
1319988,9047596222015
1319997,9047596222015
1320060,9047596152008
1320200,9047596222015
1320208,9047596172010
1320367,9047596212014
1320378,9047596242017
1320436,9047596202013
1320508,9047596212014
1320514,9047596192012
1320538,9047596222015
1320613,9047596222015
1320629,9047596222015
1320639,9047596172010
1320684,9047596242017
1320713,9047596172010
1320726,9047596242017
1320731,9047596252018
1320762,9047596182011
1320765,9047596262019
1320784,9047596252018
1320801,9047596182011
1320818,9047596162009
1320900,9047596232016
1320905,9047596162009
1320942,9047596242017
1320961,9047596212014
1320964,9047596232016
1321007,9047596132006
1321130,904759792014
1322869,904759972013
1322872,9047599122018
1322886,904759912007
1322912,904759962012
1322931,904759922008
1323079,904759972013
1323137,904760012010
1323257,904760082017
1323354,9047602292014
1323376,9047602302015
1323783,9047602262011
1323791,9047602282013
1323819,9047602292014
1323824,9047602232008
1323895,9047602322017
1324006,9047602292014
1324016,9047602252010
1324261,9047602322017
1324262,9047602252010
1324275,9047602312016
1324330,9047602222007
1324439,9047602232008
1324486,9047602302015
1324527,9047602292014
1324569,9047602332018
1324685,9047602292014
1325054,9047602182003
1325173,9047602282013
1325315,9047602252010
1325354,9047602182003
1325435,9047602312016
1325519,9047602222007
1325666,9047602292014
1325685,904760320172017
1325708,904760320142014
1325715,904760320172017
1325765,904760320182018
1325808,904760320172017
1325866,904760320152015
1325899,904760320152015
1325911,904760320172017
1325922,904760320162016
1325946,904760320172017
1326040,904760320172017
1326062,904760320182018
1326080,904760320172017
1326124,904760320162016
1326136,904760320162016
1326169,904760320142014
1326176,904760320162016
1326180,904760320182018
1326187,904760320152015
1326249,904760320172017
1326266,904760320162016
1326297,904760320162016
1326336,904760320182018
1326359,904760320162016
1326369,904760320132013
1326389,904760320162016
1326445,904760320142014
1326504,904760320172017
1326608,904760320182018
1326626,904760320172017
1326640,904760320152015
1326708,904760320172017
1326713,904760320172017
1326741,904760320182018
1326804,904760320142014
1326845,904760320162016
1326973,904760320152015
1327006,904760320182018
1327007,904760320152015
1327050,9047604222016
1327086,904760462009
1327095,9047604112012
1327123,9047604132013
1327147,904760482010
1327163,9047604232017
1327167,904760442008
1327169,9047604182015
1327176,9047604132013
1327214,904760412006
1327227,904760442008
1327246,9047604282018
1327252,904760412006
1327288,904760412006
1327297,904760452009
1327308,9047604272018
1327329,904760452009
1327411,904760532008
1327425,9047604212016
1327439,9047604212016
1327464,9047604202016
1327489,9047604262018
1327589,904760452009
1327595,904760432008
1327683,9047604172015
1327703,9047604282018
1328725,9047607542018
1329261,904760822004
1329338,9047608142016
1329348,9047608122014
1329360,9047608142016
1329420,9047608112013
1329478,9047608162018
1329570,9047608112013
1329651,904760822004
1330041,9047610212015
1330113,9047610192013
1330255,904761120162016
1330288,904761120072007
1330293,904761120072007
1330386,904761212009
1330486,904761322011
1330570,904761312010
1331652,9047615292005
1331810,9047615372013
1331860,9047615262002
1332001,9047615242000
1332030,9047615292005
1332108,9047615191995
1332289,9047615221998
1332347,9047615392015
1332390,9047615292005
1333314,9047616342015
1333361,9047616141995
1333635,9047616372018
1333876,9047616332014
1333913,9047616282009
1334066,9047616212002
1334558,9047616312012
1334589,9047616282009
1334621,9047616242005
1334658,9047616282009
1334671,9047616332014
1335286,9047618472015
1335308,9047618452013
1335336,9047618432011
1335498,9047618492017
1335564,9047618442012
1335575,9047618492017
1335818,9047618472015
1335878,9047618492017
1335948,9047618432011
1336012,9047618472015
1336015,9047618472015
1336151,9047618502018
1336210,9047618472015
1336281,9047618462014
1336295,9047618432011
1336357,9047618452013
1336361,9047618452013
1336430,9047618432011
1336436,9047618432011
1336524,9047618452013
1336592,9047618502018
1336703,9047618442012
1336820,9047618412009
1336888,9047618492017
1336921,9047618442012
1336996,9047618482016
1337003,9047618382006
1337024,9047618492017
1337044,9047618472015
1338929,9047620132012
1339658,904762232013
1339677,904762272017
1339703,904762232013
1339810,904762242014
1339882,904762332012
1339974,9047624162008
1340026,9047624152007
1340391,9047627192017
1340483,9047627142012
1340529,9047627172015
1340558,904762752003
1340564,9047627112009
1340671,9047627102008
1340682,9047627162014
1340715,904762792007
1340731,9047627192017
1340765,9047627172015
1340823,9047627162014
1340847,9047627102008
1340864,9047627102008
1340916,9047627172015
1340917,904762762004
1340920,904762742002
1340928,9047627102008
1341001,904762732001
1341017,9047627112009
1341023,9047627182016
1341054,9047627152013
1341078,904762742002
1341107,904762732001
1341135,904762782006
1341157,904762711999
1341173,9047627152013
1341185,9047627172015
1341195,904762772005
1341205,904762752003
1341227,9047627152013
1341232,9047627132011
1341277,9047627102008
1341282,9047627192017
1341331,9047627142012
1341391,904762711999
1341395,904762792007
1341427,904762711999
1341429,9047627122010
1341440,9047627172015
1341456,9047627142012
1341489,9047627122010
1341681,9047629262010
1341789,9047629292013
1341928,9047629292013
1341981,9047629292013
1342025,9047629282012
1342151,9047629312015
1342327,9047629182002
1342333,9047629312015
1342419,9047629252009
1342582,9047629312015
1342591,9047629342018
1342678,9047629342018
1342835,9047629212005
1342866,9047629282012
1342963,9047629262010
1343009,9047629212005
1343067,9047629242008
1343094,9047629272011
1343117,9047629342018
1343311,9047629282012
1343331,9047629342018
1343543,9047629342018
1343593,9047629172001
1343606,9047629222006
1343618,9047629312015
1343684,9047629252009
1343687,9047629322016
1343710,9047629292013
1343826,9047629272011
1343852,9047629332017
1343854,9047629272011
1343930,9047629282012
1343945,9047629332017
1343946,9047629332017
1343990,9047629272011
1344077,9047629312015
1344228,9047629292013
1344443,9047629302014
1344601,9047629262010
1344614,9047629342018
1344630,9047629212005
1344664,9047629282012
1344669,9047629332017
1344693,9047629322016
1344696,9047629302014
1344985,9047629302014
1345038,9047629292013
1345049,9047629342018
1345073,9047629292013
1345127,9047629262010
1345376,9047629222006
1345456,9047629242008
1345559,9047629262010
1345570,9047629312015
1345605,9047629342018
1345611,9047629312015
1345821,9047629312015
1346030,9047629332017
1346095,9047629332017
1346187,9047629342018
1346230,9047629202004
1346259,9047629322016
1346272,9047629212005
1346354,9047629141998
1346430,9047629282012
1346508,9047629342018
1346542,9047629262010
1346546,9047629332017
1346671,9047629242008
1346738,9047629322016
1346786,9047629292013
1346843,9047629332017
1346850,9047629292013
1346854,9047629342018
1347061,9047629342018
1347196,9047629322016
1347202,9047629342018
1347227,9047629292013
1347233,9047629312015
1347274,9047629222006
1347409,9047629312015
1347465,9047629272011
1347478,9047629332017
1347540,9047629292013
1347600,9047629222006
1347645,9047629332017
1347843,9047629342018
1347864,9047629282012
1347984,9047629232007
1347996,9047629342018
1348171,9047629302014
1348271,9047629272011
1348378,9047629322016
1348467,9047629322016
1348585,9047629292013
1348648,9047629342018
1348760,9047629302014
1348794,9047629192003
1348797,9047629242008
1348834,9047629202004
1348835,9047629232007
1348937,9047629312015
1349053,9047629272011
1349221,9047629282012
1349270,9047629302014
1349315,9047629212005
1349372,9047629222006
1349393,9047629342018
1349418,9047629342018
1349421,9047629312015
1349422,9047629302014
1349497,9047629252009
1349655,9047629302014
1349761,9047629312015
1349790,9047629222006
1349857,9047629272011
1350014,9047629342018
1350039,9047629192003
1350071,9047629352019
1350147,9047629312015
1350192,9047629302014
