Paper,ConferenceEdition
38602,90468301062017
38608,90468301202019
38612,9046830482013
38671,9046830352011
38681,9046830322008
38721,9046830662014
38740,9046830712014
38752,9046830312007
38782,9046830912016
38792,9046830622014
38805,90468301112018
38827,9046830292005
38831,9046830692014
38867,90468301152018
38882,9046830282004
38888,9046830822015
38892,9046830392012
38901,9046830492013
38902,90468301172018
38908,9046830902016
38913,904683112004
38939,9046831142018
38986,9046831142017
39017,904683122005
39031,9046831122015
39033,904683162009
39065,904683172010
39091,904683282017
39093,904683242016
39098,904683212014
39103,9046832142018
39111,9046834271998
39144,9046834281999
39159,9046834131982
39170,9046834292000
39175,9046834352006
39194,9046834452016
39202,9046834402011
39205,9046834342005
39223,9046834241995
39290,9046834111981
39304,9046834332004
39326,9046834302001
39333,9046834322003
39353,9046834131983
39360,9046834181989
39361,9046834141984
39368,9046834312002
39376,90468371212018
39392,90468371242018
39433,9046837712014
39436,9046837412010
39445,90468371152018
39447,9046837742014
39461,9046837422011
39463,90468371102017
39494,9046837942016
39524,9046837832015
39537,90468371002016
39546,90468371022016
39549,90468371062017
39557,9046838522018
39561,904683862005
39563,904684132007
39581,9046843152018
39611,9046843132016
39618,904684322005
39649,9046843102013
39692,9046843122015
39706,904684392012
39725,904684382011
39730,9046843142017
39743,904684332006
39765,904684312004
39767,9046843112014
39772,904684352008
39789,904684362009
39795,904684342007
39798,904684372010
39842,9046844182008
39860,904684582016
39861,904684532011
39950,9046845102018
39973,904684522010
39977,9046847162005
40072,9046847502018
40096,9046847352016
40098,9046847452017
40134,9046847382016
40172,9046847202009
40174,9046847572018
40183,9046847212010
40207,9046847262015
40209,9046847402016
40243,9046847332015
40266,9046847112000
40267,9046847152004
40319,904684761995
40322,9046847252014
40368,9046847552018
40373,9046847462017
40388,9046847492017
40393,9046847432017
40396,904684751994
40403,9046847232012
40406,9046847242013
40408,904684791998
40414,9046847412016
40426,9046847122001
40428,9046847482017
40468,9046847172006
40469,9046847222011
40483,904684771996
40497,9046847532018
40514,9046847302015
40518,904684741993
40533,9046847312015
40540,9046847282015
40554,9046847182007
40555,9046847582019
40560,9046847442017
40589,9046847512018
40612,9046847362016
40618,904684721991
40692,9046847422017
40707,904684781997
40714,9046847101999
40740,9046847142003
40756,9046847342016
40776,9046847562018
40793,9046848582010
40800,9046848632015
40810,9046848431995
40817,9046848522004
40849,9046848662018
40867,9046848552007
40914,9046848622014
40923,9046848572009
41049,9046848532005
41073,9046848642016
41094,9046848672019
41095,9046848512003
41128,9046848482000
41136,9046848461998
41148,9046848592011
41151,9046848652017
41156,9046848502002
41217,9046848562008
41223,9046848492001
41317,9046848612013
41324,9046848321984
41325,9046848602012
41335,9046848471999
41345,9046848542006
41357,9046848401992
41391,9046848421994
41405,9046848441996
41435,9046848351987
41447,9046848361988
41449,9046848451997
41452,9046848371989
41474,9046848331985
41476,9046848341986
41481,9046848411993
41482,9046848381990
41488,904684922009
41500,904684962013
41501,904684912009
41525,904684952012
41563,904684942011
41582,9046849112018
41600,9046850212012
41603,9046850162007
41616,904685071998
41619,9046850142005
41631,904685092000
41694,9046850192010
41722,9046850102001
41756,9046850272018
41797,9046850252016
41808,904685011992
41811,904685041995
41826,9046850152006
41827,9046851552016
41875,9046851642016
41895,9046851922019
41904,9046851372014
41905,9046851492015
41906,9046851432015
41910,9046851282012
41927,9046851932019
41967,9046851272011
41972,9046851732017
41984,9046851452015
41995,9046851672017
42028,9046851682017
42037,9046851912019
42049,9046851722017
42050,9046851762017
42061,9046851522015
42066,9046855242010
42085,9046855232009
42090,9046855262012
42092,9046855282014
42142,9046855152000
42152,9046855312017
42166,9046856472011
42229,9046856202004
42241,9046856542013
42253,9046856742018
42272,9046856612014
42274,9046856622015
42279,9046856572013
42286,9046856642015
42322,9046856702017
42341,9046858152009
42356,9046858242018
42376,9046859272008
42386,9046859322013
42422,9046859362017
42452,9046859332014
42464,9046859342015
42468,9046859372018
42475,9046859151996
42480,9046859292010
42498,9046859382019
42503,9046859352016
42545,9046859312012
42553,9046859252006
42570,9046859302011
42629,9046859232004
42658,9046859282009
42689,9046859262007
42706,9046859131994
42751,9046859242005
42752,9046859161997
42777,9046859202001
42787,9046859222003
42790,9046859212002
42798,9046859192000
42819,904686051991
42830,9046865281998
42850,9046863382008
42857,904686451975
42868,9046865402010
42876,9046865412011
42882,9046863422012
42921,9046866352005
42925,9046863402010
42935,9046866422012
42944,9046866372007
42954,9046863392009
42957,9046863332003
42963,9046864211991
42965,9046865382008
42988,9046865422012
42991,9046864151985
42995,9046867442014
42996,9046865312001
43041,9046866332003
43046,9046865261996
43063,9046865302000
43066,9046865332003
43087,9046867472017
43088,9046865372007
43093,9046867432013
43107,9046865291999
43111,9046864101980
43158,9046865322002
43159,9046864231993
43181,9046865392009
43219,9046867482018
43232,9046867452015
43248,9046865362006
43255,9046867462016
43264,9046863281998
43273,9046863342004
43274,9046865271997
43281,9046866271997
43286,9046865352005
43351,9046864221992
43360,9046866412011
43366,9046866322002
43369,9046864141984
43389,9046866382008
43410,9046865342004
43500,9046866342004
43552,9046866402010
43556,9046864131983
43564,9046864161986
43568,9046864121982
43576,9046863372007
43590,9046864251995
43602,9046863352005
43620,9046866302000
43621,9046866392009
43627,9046866362006
43635,9046863312001
43666,9046867492019
43696,9046868692017
43698,9046868402013
43736,9046868832017
43794,9046868792017
43805,9046868382011
43822,9046868362009
43827,9046868392012
43837,90468681142018
43850,90468681212019
43905,9046868332007
43946,9046868412014
43956,9046868712017
43959,9046868422015
43990,9046868912018
44007,9046868562016
44052,9046868532016
44083,9046868372010
44119,9046868862017
44156,9046868482016
44170,9046868632016
44191,90468681192019
44217,90468681022018
44221,9046868342008
44242,9046868972018
44296,9046868992018
44300,9046868952018
44326,90468681132018
44392,90468681152019
44413,9046868802017
44416,9046868592016
44449,90468681122018
44455,90468681182019
44473,9046868352008
44479,9046868852017
44522,9046868462016
44528,9046868962018
44529,9046869552015
44532,9046870422012
44547,9046870302000
44554,9046870271997
44576,9046870412011
44604,9046870352005
44625,904687091979
44626,9046870332003
44642,9046870211991
44660,9046870442014
44669,9046870322002
44672,9046870362006
44814,9046871182014
44818,90468741732009
44844,9046874741995
44854,90468741742010
44863,90468741642005
44913,90468742062014
44973,9046874431990
44987,90468742502017
44994,904687542013
45007,904687582017
45008,904687592018
45009,904687552014
45023,904687562015
45055,904687522011
45076,9046876211996
45107,904687671982
45111,9046876141989
45121,904687641979
45173,9046876181993
45208,9046876111986
45216,904687651980
45219,904687661981
45238,9046876191994
45272,9046876171992
45273,9046876131988
45301,904687611976
45325,9046876332008
45383,9046876161991
45397,9046876302005
45402,9046876101985
45408,904687621977
45411,904687691984
45433,9046876121987
45457,904687631978
45460,9046876151990
45477,9046876231998
45479,9046876201995
45505,9046876312006
45521,9046876221997
45528,904687681983
45530,9046876241999
45539,9046876422017
45561,9046876382013
45568,9046877742018
45582,9046877552016
45592,9046877582016
45599,9046877372013
45647,9046877362012
45652,9046877382014
45665,9046877292005
45667,9046877702018
45699,9046877762018
45728,9046877221998
45756,9046877712018
45758,9046877332009
45765,9046877352011
45767,9046877282004
45784,9046877342010
45801,9046877452014
45805,9046877462015
45815,9046877312007
45828,9046877322008
45833,9046877482015
45847,9046877242000
45849,9046877542016
45877,9046879102004
45881,9046879302018
45931,9046879192012
45944,904687992003
45967,9046879252015
46028,9046879182012
46049,9046879142008
46070,9046879312018
46082,9046879162010
46096,9046879112005
46114,9046879212013
46120,9046879202013
46125,9046879152009
46133,9046879172011
46154,9046881172014
46161,9046882321990
46192,9046882371995
46200,9046883322014
46222,9046883362018
46225,9046883332015
46232,9046883342016
46240,9046883212003
46251,9046883372019
46256,9046883232005
46276,9046883352017
46287,9046883292011
46298,9046883272009
46399,9046883302012
46415,9046883101992
46432,9046883312013
46460,904688420142014
46470,904688420132013
46481,904688420122012
46483,904688420112011
46511,904688420152015
46541,904688512010
46543,9046886102006
46581,9046886152010
46582,9046886182013
46585,9046886112007
46604,904688672003
46607,9046887722011
46616,9046888302008
46628,9046890532007
46632,9046890522006
46669,9046890652019
46687,9046890451999
46693,9046890512005
46704,9046890552009
46722,9046890502004
46752,9046890572011
46755,9046890592013
46775,9046890542008
46782,9046890562010
46783,9046890582012
46791,9046890492003
46794,9046890642018
46805,9046890472001
46809,9046891502013
46810,904689212016
46817,904689222017
46818,9046893772018
46849,9046893752016
46864,9046893762017
46871,9046893562012
46900,9046893782019
46931,9046893352007
47025,9046893682014
47029,9046893742015
47039,9046893262005
47042,9046893702014
47053,9046893572012
47112,9046893712014
47131,9046893232004
47133,9046893582012
47143,9046893522011
47156,9046893732014
47184,9046893722014
47208,9046893542011
47263,9046893162002
47283,9046893212003
47293,9046893532011
47302,9046893382008
47312,9046893372008
47315,9046893432009
47337,904689420162016
47339,904689420102010
47354,904689420052005
47361,904689420142014
47362,904689420172017
47380,904689420062006
47386,904689420082008
47399,904689420152015
47403,904689420112011
47407,904689420122012
47417,904689420132013
47428,904689420092009
47445,904689420072007
47449,904689420042004
47490,904689821991
47519,9046900292012
47525,9046900312014
47531,9046900302013
47532,9046900352018
47541,9046900282011
47550,9046900332016
47556,9046900272010
47566,9046900322015
47572,9046900342017
47587,904690192015
47601,904690182013
47643,904690172013
47652,904690142010
47662,9046901122018
47677,904690152011
47707,9046903582012
47719,9046904391993
47724,9046902462000
47799,9046902502004
47846,9046903592013
47878,9046903542008
47885,9046902522006
47954,9046903562010
47987,9046902532007
48014,9046903772017
48052,9046903552009
48331,9046902512005
48519,9046903762017
48775,9046903602014
49040,9046903892018
49279,9046902492003
49793,9046902421996
49837,90469051111998
49875,90469052522016
49960,90469052212012
50113,90469052382014
50184,90469052092011
50309,90469052412015
50315,90469052302013
50573,90469052142011
50630,90469051582004
50713,90469051762007
50802,90469052732019
50840,90469051842008
50875,90469051242000
51213,90469052232012
51345,90469052652018
51628,90469052632017
51792,90469051422002
51804,90469051742006
51812,90469052392014
52008,90469052612017
52117,90469052182012
52187,90469052482016
52312,90469052642018
52591,90469051292001
52886,90469052672018
53002,90469051692006
53029,90469052022010
53279,90469052472015
53389,90469051202000
53432,90469052452015
53671,90469052562017
53828,90469051932009
53848,90469052492016
53885,90469052262013
53897,90469052462015
53932,90469052582017
53940,90469051662005
54300,90469051051998
54612,90469052722019
54723,90469051802007
55046,90469051542004
55079,90469052622017
55358,90469052512016
55394,90469051191999
55421,90469052372014
55642,90469052322014
55932,90469052752019
56220,90469052332014
56241,90469052152011
56382,90469052102011
56414,90469052682018
56545,90469052342014
56558,90469051852008
56934,90469051822007
56994,9046908222014
57019,9046908242016
57133,904690972018
57386,9046910172017
57467,9046910102012
57589,9046910152015
57678,9046910142014
57882,9046911292018
58066,9046911202011
58151,9046911162007
58308,9046911152006
58337,9046911282017
58602,9046911242014
58759,9046911132004
58784,9046911232013
58870,9046911262015
59031,904691181999
59339,9046911302018
59484,9046911252014
59880,9046911222013
59916,9046911182009
59983,9046911272016
60000,9046911212012
60043,9046911172008
60247,90469121522012
60279,90469121772018
60294,90469121792018
60298,90469121632014
60314,90469121702016
60315,90469121612014
60329,90469121512011
60384,904691322012
60388,904691312011
60390,9046914272017
60401,904691512016
60410,904691532017
60413,904691632007
60434,904691662010
60439,904691652009
60450,9046917392010
60480,9046917452016
60495,9046917422013
60501,9046917442015
60519,9046917322003
60530,9046917332004
60568,9046919332018
60593,9046919312016
60595,9046919322017
60612,9046919292014
60618,9046919262011
60624,9046919232008
60641,9046919282013
60658,9046919222007
60660,9046919242009
60668,9046919302015
60689,904692082016
60704,904692112002
60716,904692162007
60718,9046921112012
60730,904692122003
60734,9046921142015
60738,9046921152016
60741,9046921102011
60749,9046922102014
60813,904692212005
60820,9046922112015
60840,9046926282014
60854,9046926242010
60856,9046926142000
60858,904692691994
60861,9046926192005
60900,9046926332019
60904,9046926111996
60913,904692681993
60918,9046926101995
60931,9046926131998
60932,9046926121997
60933,9046926312017
60995,9046926322018
